3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	18	18	18	18	16	16	31	16	16	30	30	30	30	30	27	27	27	27	27	27	27	27	27	27	27	27	3
3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	16	16	16	16	16	16	16	16	16	30	30	30	30	27	27	27	27	27	27	27	27	27	27	27	27	3
3	3	3	3	3	21	3	3	3	3	3	3	3	6	4	4	4	4	4	4	4	4	4	4	16	16	16	16	16	16	16	16	16	16	30	30	30	27	27	27	27	27	27	27	27	27	27	27	23	3
3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	4	4	4	4	4	17	16	16	16	16	16	16	16	16	16	16	26	26	26	27	27	27	27	27	27	27	27	27	30	23	23	23
23	3	3	3	3	3	3	3	3	3	3	3	3	18	11	11	11	11	11	4	4	4	4	16	16	16	16	16	16	16	16	16	16	16	26	26	26	26	27	27	27	27	27	27	27	23	23	23	23	23
23	3	3	3	3	3	3	3	3	3	3	3	3	7	11	11	11	11	11	11	11	11	16	16	16	16	16	16	16	16	16	16	16	16	26	26	26	26	26	27	27	27	27	27	23	23	23	23	23	23
23	3	3	3	3	3	3	3	3	3	3	3	22	22	22	22	11	11	11	11	11	11	16	16	16	16	16	16	16	16	16	16	16	16	26	26	26	26	2	2	2	2	2	2	23	23	23	23	23	23
23	23	3	3	3	3	3	3	3	3	3	22	22	22	22	22	22	11	11	11	11	17	17	17	16	16	16	4	4	4	4	4	4	4	4	26	26	2	2	2	2	2	2	2	2	23	23	23	23	23
23	23	3	3	3	3	3	3	3	3	22	22	22	22	22	22	22	22	11	11	17	17	17	17	17	16	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	23	23	23	23	23
23	23	23	3	3	3	3	3	3	22	22	22	22	22	22	22	22	22	22	17	17	17	17	17	17	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	23	23	23	23
23	23	23	3	3	3	3	3	22	22	22	22	22	22	22	22	22	22	22	17	17	17	17	17	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	23	23	23
23	23	9	9	9	9	9	9	22	22	22	22	22	22	22	22	22	22	22	17	17	17	17	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	23	23	23
23	9	9	9	9	9	9	9	22	22	22	22	22	22	22	22	22	22	22	22	17	17	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	7	7	23
7	9	9	9	9	9	9	9	22	22	22	22	22	22	22	22	22	22	22	22	22	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	7	7	7	7
7	9	9	9	9	9	9	9	9	22	22	22	22	22	22	22	22	22	22	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	18	2	2	2	2	2	2	7	7	7	7	7
7	9	9	9	9	9	9	9	9	9	22	22	22	22	22	22	22	22	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	7	7	7	7	7	7
7	9	9	9	9	9	9	9	9	32	32	22	22	22	22	22	22	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	7	7	7	7	7	7	7
7	7	9	9	9	9	9	9	32	32	32	32	32	22	22	22	1	1	1	1	1	1	20	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7	7	7	7	7	7	7
7	7	7	9	9	9	9	32	32	32	32	32	32	32	32	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7	7	7	7	7	7	7
7	7	7	9	9	9	32	32	32	32	32	32	32	32	32	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	22	7	7	7	7	7	7	7	7
7	7	22	22	22	32	32	32	32	32	32	32	32	32	32	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7	7	7	7	7	7	7
7	22	22	22	22	32	32	32	32	32	32	32	32	32	32	26	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7	7	7	7	7	7	7
22	22	22	22	22	32	32	32	32	32	32	32	32	32	26	26	26	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	12	7	7	7	7	7	7	7
22	22	22	22	22	32	32	32	32	32	32	32	32	26	26	26	26	26	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	12	12	12	7	7	7	7	7	22
22	22	22	22	22	32	32	32	32	32	32	32	26	26	26	26	26	26	26	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	12	12	12	12	19	19	19	19	19	22
22	22	22	22	22	32	32	32	32	32	26	26	26	26	26	26	26	26	26	26	26	26	26	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	12	12	12	12	19	19	19	19	19	19
19	22	25	24	24	32	32	32	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	4	4	4	4	4	4	4	4	4	4	4	4	18	18	12	12	19	19	19	19	19	19	19
19	24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	4	4	4	4	4	4	4	4	4	4	18	18	18	18	20	19	19	19	19	19	19	19
24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	4	4	4	4	4	4	4	4	18	18	18	18	18	18	19	19	19	19	19	19	19
24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	4	4	4	4	4	4	18	18	18	18	18	18	18	18	19	19	19	19	19	24
24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	16	15	15	15	15	18	18	18	18	18	18	18	18	18	19	19	19	23	24
24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	18	18	18	18	18	18	18	18	23	23	23	23
23	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	18	18	18	18	18	18	18	23	23	23	23
23	23	24	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	1	15	15	15	15	15	15	15	15	18	18	18	18	18	23	23	23	23	23
23	23	12	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	18	18	23	23	23	23	23
23	19	12	12	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	9	19	23	23	23
19	19	19	12	12	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	9	19	19	19	19
19	19	19	19	24	12	12	18	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	32	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	26	26	26	26	26	26	26	26	29	18	18	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	26	26	26	26	26	26	18	18	18	18	18	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	18	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	27	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	18	18	15	15	15	15	15	15	15	15	15	15	15	15	15	15	27	27	27	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	26	18	18	18	18	18	18	18	18	18	18	18	15	15	15	15	15	15	15	15	15	15	15	15	27	27	27	27	27	19	19	19	19	19
19	19	19	19	19	3	3	17	17	17	17	17	17	17	17	4	4	4	4	18	18	18	18	18	18	18	18	18	15	15	15	15	18	30	30	30	15	15	15	27	27	27	27	27	27	27	19	19	19	19
19	19	19	3	3	3	3	3	3	17	17	17	17	17	4	4	4	4	4	4	18	18	18	18	18	18	18	18	31	31	31	30	30	30	30	30	30	15	27	27	27	27	27	27	27	27	27	19	19	19
3	3	3	3	3	3	3	3	3	3	17	17	17	4	4	4	4	4	4	4	4	18	18	18	18	18	18	18	31	31	31	30	30	30	30	30	30	30	27	27	27	27	27	27	27	27	27	27	19	19
3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	18	18	18	18	18	18	31	31	31	30	30	30	30	30	30	30	27	27	27	27	27	27	27	27	27	27	27	3
